session_id,timestamp,source,device,converted
5592,2024-06-25 13:14:00,ad,desktop,1
6616,2024-06-30 14:35:00,search,mobile,0
6928,2024-07-01 12:59:00,search,mobile,0
192,2024-06-01 07:40:00,direct,desktop,0
2458,2024-06-11 17:07:00,ad,desktop,1
8894,2024-07-09 17:20:00,direct,mobile,0
3785,2024-06-17 11:14:00,ad,mobile,1
4358,2024-06-20 17:35:00,direct,tablet,0
10134,2024-07-14 07:19:00,ad,desktop,0
3515,2024-06-16 07:28:00,email,mobile,0
1138,2024-06-06 09:50:00,search,mobile,0
6416,2024-06-29 13:46:00,ad,desktop,0
8112,2024-07-06 12:29:00,search,desktop,0
3882,2024-06-18 09:08:00,ad,mobile,0
9137,2024-07-10 09:27:00,ad,mobile,0
9116,2024-07-10 09:18:00,ad,mobile,0
1382,2024-06-07 13:28:00,search,desktop,0
2923,2024-06-14 13:51:00,search,mobile,0
7064,2024-07-01 15:30:00,ad,mobile,0
3412,2024-06-16 17:35:00,search,mobile,0
6686,2024-06-30 08:24:00,email,tablet,0
4028,2024-06-19 15:28:00,ad,mobile,0
6080,2024-06-27 13:47:00,ad,mobile,0
8947,2024-07-09 10:03:00,search,mobile,0
3839,2024-06-18 09:41:00,ad,mobile,0
4772,2024-06-22 17:38:00,direct,mobile,0
7221,2024-07-02 17:27:00,ad,desktop,0
9539,2024-07-12 11:17:00,ad,desktop,1
8174,2024-07-06 11:21:00,ad,desktop,1
5073,2024-06-23 13:39:00,email,desktop,0
7746,2024-07-04 11:06:00,ad,mobile,0
6102,2024-06-28 07:33:00,email,mobile,0
3264,2024-06-15 15:40:00,search,mobile,0
5999,2024-06-27 10:25:00,ad,desktop,0
2500,2024-06-12 16:49:00,email,tablet,0
5199,2024-06-24 16:03:00,ad,mobile,0
433,2024-06-02 12:53:00,email,mobile,0
5603,2024-06-25 13:41:00,search,desktop,0
2301,2024-06-11 15:57:00,ad,desktop,0
3825,2024-06-18 11:06:00,ad,desktop,0
7425,2024-07-03 07:25:00,search,mobile,0
9732,2024-07-12 14:06:00,ad,mobile,1
1786,2024-06-08 07:13:00,ad,mobile,0
7566,2024-07-03 11:20:00,search,mobile,0
9010,2024-07-09 12:13:00,ad,desktop,0
4799,2024-06-22 08:42:00,ad,mobile,0
7272,2024-07-02 15:40:00,ad,mobile,0
4635,2024-06-21 09:31:00,ad,mobile,0
4220,2024-06-19 14:37:00,search,mobile,0
3445,2024-06-16 15:43:00,search,desktop,0
3609,2024-06-17 10:10:00,ad,mobile,0
1786,2024-06-08 07:13:00,ad,mobile,0
6585,2024-06-29 11:06:00,search,desktop,0
1989,2024-06-10 15:05:00,ad,mobile,0
8248,2024-07-06 15:53:00,email,mobile,0
6526,2024-06-29 07:31:00,ad,mobile,0
32,2024-06-01 17:40:00,ad,desktop,0
6176,2024-06-28 16:16:00,ad,tablet,0
4453,2024-06-20 08:28:00,search,mobile,0
6887,2024-07-01 16:53:00,search,tablet,0
8626,2024-07-08 14:24:00,ad,desktop,0
9586,2024-07-12 12:52:00,email,desktop,0
8028,2024-07-06 10:57:00,ad,mobile,0
3260,2024-06-15 12:14:00,direct,desktop,0
3304,2024-06-16 14:45:00,search,desktop,0
9780,2024-07-12 14:32:00,ad,desktop,0
3190,2024-06-15 17:54:00,search,desktop,0
384,2024-06-02 14:48:00,ad,mobile,1
9037,2024-07-09 12:46:00,ad,mobile,0
5019,2024-06-23 10:30:00,search,mobile,0
3428,2024-06-16 15:43:00,ad,desktop,0
1422,2024-06-07 12:51:00,email,tablet,0
4671,2024-06-21 09:37:00,search,tablet,0
625,2024-06-03 12:51:00,social,desktop,0
1203,2024-06-06 08:43:00,direct,mobile,1
7962,2024-07-05 16:52:00,ad,mobile,0
2855,2024-06-13 11:19:00,ad,mobile,0
4346,2024-06-20 16:01:00,ad,desktop,0
5617,2024-06-25 13:52:00,ad,tablet,0
3503,2024-06-16 12:51:00,search,mobile,0
7319,2024-07-02 10:19:00,ad,desktop,0
10054,2024-07-13 16:20:00,search,desktop,0
5102,2024-06-23 10:07:00,search,desktop,0
4878,2024-06-22 15:40:00,direct,mobile,0
1162,2024-06-06 09:08:00,direct,desktop,1
9957,2024-07-13 14:56:00,email,mobile,0
5343,2024-06-24 10:51:00,email,mobile,0
3570,2024-06-17 11:18:00,ad,mobile,0
2797,2024-06-13 17:20:00,direct,desktop,0
5647,2024-06-26 16:30:00,ad,mobile,1
8022,2024-07-06 16:10:00,ad,mobile,0
2639,2024-06-12 12:38:00,ad,desktop,0
9689,2024-07-12 07:37:00,search,tablet,0
2626,2024-06-12 14:32:00,direct,desktop,0
6552,2024-06-29 16:35:00,ad,tablet,0
2878,2024-06-13 10:12:00,ad,mobile,0
9305,2024-07-11 14:23:00,search,mobile,0
8517,2024-07-07 14:38:00,ad,mobile,1
8659,2024-07-08 12:52:00,ad,mobile,0
2315,2024-06-11 13:44:00,ad,mobile,0
1196,2024-06-06 15:21:00,search,desktop,0
9175,2024-07-10 09:16:00,ad,tablet,1
1303,2024-06-07 14:36:00,ad,mobile,1
8782,2024-07-08 14:14:00,email,mobile,0
5254,2024-06-24 13:26:00,search,mobile,0
5842,2024-06-26 12:09:00,direct,desktop,0
3568,2024-06-17 11:11:00,search,desktop,0
6715,2024-06-30 17:42:00,direct,mobile,0
6522,2024-06-29 11:11:00,ad,mobile,0
4868,2024-06-22 09:47:00,direct,desktop,0
7818,2024-07-05 16:55:00,direct,mobile,0
5406,2024-06-25 13:49:00,ad,mobile,1
8360,2024-07-07 08:55:00,search,mobile,0
1631,2024-06-08 13:12:00,email,mobile,0
7640,2024-07-04 13:41:00,email,desktop,0
954,2024-06-05 08:58:00,direct,mobile,1
3624,2024-06-17 13:53:00,direct,mobile,0
10324,2024-07-15 09:49:00,search,mobile,0
3539,2024-06-17 10:38:00,ad,mobile,0
9808,2024-07-13 16:13:00,email,desktop,0
6636,2024-06-30 14:52:00,direct,mobile,0
7247,2024-07-02 10:48:00,direct,mobile,0
3068,2024-06-14 17:18:00,direct,mobile,0
8987,2024-07-09 09:19:00,search,mobile,1
1614,2024-06-08 17:27:00,ad,mobile,0
7112,2024-07-02 08:31:00,search,tablet,0
3151,2024-06-15 07:00:00,ad,desktop,0
966,2024-06-05 10:50:00,email,desktop,0
1614,2024-06-08 17:27:00,ad,mobile,0
6469,2024-06-29 07:20:00,ad,mobile,0
2533,2024-06-12 14:31:00,ad,mobile,0
2436,2024-06-11 09:46:00,search,mobile,0
2057,2024-06-10 11:04:00,ad,mobile,1
8193,2024-07-06 09:06:00,direct,tablet,0
6855,2024-06-30 13:43:00,email,desktop,0
6021,2024-06-27 12:52:00,search,tablet,0
6756,2024-06-30 17:13:00,search,tablet,0
9428,2024-07-11 15:47:00,ad,desktop,1
5961,2024-06-27 16:11:00,ad,mobile,0
8535,2024-07-08 08:18:00,ad,mobile,0
2756,2024-06-13 13:02:00,direct,desktop,0
46,2024-06-01 15:17:00,ad,mobile,1
5659,2024-06-26 17:50:00,email,mobile,0
1567,2024-06-07 17:17:00,social,tablet,0
7630,2024-07-04 14:05:00,ad,mobile,0
5905,2024-06-27 14:25:00,search,mobile,0
1081,2024-06-05 15:50:00,ad,mobile,0
10384,2024-07-15 10:19:00,ad,mobile,0
8065,2024-07-06 11:33:00,email,desktop,0
5120,2024-06-23 10:22:00,direct,tablet,0
9380,2024-07-11 10:47:00,social,desktop,0
8033,2024-07-06 07:29:00,direct,desktop,0
6416,2024-06-29 13:46:00,ad,desktop,0
8530,2024-07-07 09:13:00,social,mobile,0
8741,2024-07-08 15:31:00,search,mobile,0
5394,2024-06-25 09:53:00,direct,mobile,0
7772,2024-07-04 08:00:00,direct,desktop,0
5470,2024-06-25 08:11:00,search,mobile,0
6192,2024-06-28 15:41:00,search,desktop,0
6326,2024-06-28 14:13:00,ad,desktop,1
10292,2024-07-15 11:28:00,ad,mobile,0
2380,2024-06-11 12:22:00,direct,desktop,0
4577,2024-06-21 16:41:00,ad,desktop,0
7404,2024-07-03 13:18:00,search,tablet,0
2504,2024-06-12 13:49:00,ad,desktop,0
140,2024-06-01 08:10:00,direct,desktop,0
584,2024-06-03 10:53:00,search,tablet,0
2354,2024-06-11 14:11:00,ad,desktop,0
8600,2024-07-08 17:36:00,social,desktop,0
2115,2024-06-10 08:31:00,ad,mobile,0
2519,2024-06-12 08:24:00,search,desktop,1
3157,2024-06-15 11:42:00,ad,mobile,0
6958,2024-07-01 12:18:00,email,mobile,0
1889,2024-06-09 08:31:00,ad,tablet,0
1343,2024-06-07 11:03:00,search,desktop,0
5788,2024-06-26 15:48:00,ad,desktop,0
2588,2024-06-12 09:08:00,search,mobile,0
4439,2024-06-20 15:37:00,ad,desktop,1
10410,2024-07-15 16:17:00,email,mobile,0
7707,2024-07-04 14:41:00,ad,desktop,0
5898,2024-06-27 11:06:00,email,mobile,0
9665,2024-07-12 16:46:00,search,mobile,1
1905,2024-06-09 12:59:00,direct,mobile,0
1982,2024-06-10 10:13:00,direct,mobile,1
1623,2024-06-08 12:35:00,search,mobile,0
6739,2024-06-30 10:43:00,ad,mobile,1
10418,2024-07-15 07:42:00,social,mobile,0
7756,2024-07-04 09:49:00,search,mobile,0
1894,2024-06-09 15:24:00,search,mobile,0
6814,2024-06-30 16:03:00,direct,mobile,0
10169,2024-07-14 14:37:00,search,mobile,0
1702,2024-06-08 07:08:00,email,mobile,0
4709,2024-06-21 07:24:00,direct,mobile,1
4836,2024-06-22 10:49:00,direct,mobile,0
7009,2024-07-01 12:07:00,social,tablet,0
10187,2024-07-14 15:22:00,ad,tablet,0
402,2024-06-02 08:18:00,social,mobile,0
4587,2024-06-21 17:19:00,search,mobile,0
5193,2024-06-24 13:27:00,search,tablet,0
2721,2024-06-13 15:15:00,social,mobile,0
663,2024-06-03 14:04:00,search,mobile,0
5237,2024-06-24 12:00:00,ad,desktop,0
1466,2024-06-07 15:31:00,search,desktop,0
10264,2024-07-14 07:05:00,ad,desktop,0
3828,2024-06-18 10:54:00,email,mobile,0
6264,2024-06-28 08:28:00,social,mobile,0
10246,2024-07-14 12:21:00,ad,desktop,0
4592,2024-06-21 15:47:00,direct,desktop,1
641,2024-06-03 11:55:00,ad,mobile,1
2423,2024-06-11 16:52:00,social,mobile,0
1028,2024-06-05 09:49:00,direct,mobile,0
4267,2024-06-20 15:36:00,ad,desktop,0
4312,2024-06-20 13:09:00,ad,tablet,0
5055,2024-06-23 12:12:00,email,mobile,0
7087,2024-07-01 07:45:00,ad,mobile,0
6001,2024-06-27 10:34:00,search,mobile,0
5567,2024-06-25 15:11:00,ad,desktop,0
7865,2024-07-05 10:47:00,ad,desktop,0
9450,2024-07-11 10:57:00,search,mobile,0
5391,2024-06-25 17:50:00,search,desktop,0
5028,2024-06-23 11:12:00,search,desktop,0
4354,2024-06-20 13:16:00,ad,mobile,0
4323,2024-06-20 12:34:00,direct,mobile,0
3096,2024-06-15 17:19:00,search,tablet,0
2324,2024-06-11 17:59:00,email,mobile,0
6112,2024-06-28 16:53:00,email,desktop,0
9855,2024-07-13 14:07:00,search,desktop,0
4170,2024-06-19 10:32:00,ad,desktop,1
10346,2024-07-15 10:56:00,email,desktop,1
7014,2024-07-01 15:27:00,ad,tablet,0
2690,2024-06-12 17:22:00,ad,mobile,1
8474,2024-07-07 14:16:00,search,mobile,0
3737,2024-06-17 08:25:00,search,mobile,0
461,2024-06-02 08:52:00,ad,mobile,0
5047,2024-06-23 09:57:00,ad,mobile,0
4077,2024-06-19 11:27:00,ad,mobile,1
9430,2024-07-11 09:18:00,direct,desktop,0
6162,2024-06-28 07:06:00,ad,mobile,0
2394,2024-06-11 12:02:00,ad,mobile,0
9020,2024-07-09 10:29:00,search,desktop,0
415,2024-06-02 13:59:00,direct,mobile,0
1589,2024-06-08 09:18:00,search,mobile,1
6508,2024-06-29 11:08:00,ad,desktop,0
5716,2024-06-26 17:13:00,email,mobile,0
6854,2024-06-30 09:30:00,direct,desktop,0
1186,2024-06-06 17:13:00,email,mobile,1
409,2024-06-02 11:57:00,direct,desktop,0
1411,2024-06-07 15:00:00,search,tablet,0
6082,2024-06-28 07:09:00,search,desktop,0
530,2024-06-03 15:53:00,ad,mobile,0
5366,2024-06-25 11:35:00,search,mobile,0
1766,2024-06-08 09:03:00,ad,desktop,1
4968,2024-06-23 15:06:00,ad,mobile,0
1966,2024-06-09 14:45:00,direct,tablet,0
9492,2024-07-11 17:22:00,email,desktop,0
9398,2024-07-11 17:10:00,social,mobile,0
9871,2024-07-13 11:21:00,email,desktop,0
9449,2024-07-11 17:02:00,ad,mobile,0
4066,2024-06-19 10:47:00,direct,mobile,0
8316,2024-07-07 08:02:00,ad,mobile,1
3629,2024-06-17 17:18:00,email,mobile,0
5488,2024-06-25 08:17:00,search,mobile,0
2116,2024-06-10 09:26:00,ad,mobile,0
596,2024-06-03 14:11:00,ad,desktop,0
7919,2024-07-05 07:31:00,search,mobile,0
3285,2024-06-16 08:54:00,ad,desktop,0
6147,2024-06-28 10:45:00,email,tablet,0
1070,2024-06-05 15:14:00,ad,mobile,0
1299,2024-06-07 15:43:00,social,mobile,0
549,2024-06-03 12:27:00,email,mobile,0
5705,2024-06-26 07:54:00,ad,mobile,1
10200,2024-07-14 17:51:00,ad,mobile,1
7051,2024-07-01 12:27:00,direct,desktop,0
1994,2024-06-10 15:51:00,search,mobile,0
5800,2024-06-26 12:23:00,direct,desktop,0
3535,2024-06-17 09:30:00,search,desktop,0
3941,2024-06-18 10:37:00,ad,mobile,0
7799,2024-07-05 10:21:00,social,desktop,0
1303,2024-06-07 14:36:00,ad,mobile,0
3107,2024-06-15 09:56:00,ad,mobile,1
6700,2024-06-30 07:50:00,direct,mobile,0
2458,2024-06-11 17:07:00,ad,desktop,0
804,2024-06-04 07:55:00,search,mobile,0
7815,2024-07-05 17:21:00,search,tablet,1
7793,2024-07-05 10:44:00,search,mobile,0
456,2024-06-02 12:15:00,direct,desktop,0
7452,2024-07-03 17:56:00,search,mobile,0
7049,2024-07-01 11:34:00,email,mobile,0
3679,2024-06-17 09:16:00,ad,desktop,0
5353,2024-06-25 17:26:00,social,mobile,0
8965,2024-07-09 08:32:00,direct,mobile,0
7635,2024-07-04 15:58:00,email,mobile,0
9786,2024-07-12 15:54:00,ad,desktop,0
1555,2024-06-07 12:08:00,ad,mobile,1
7306,2024-07-02 16:33:00,ad,desktop,1
739,2024-06-04 12:21:00,search,mobile,0
3591,2024-06-17 13:33:00,direct,desktop,0
3255,2024-06-15 12:28:00,ad,desktop,0
743,2024-06-04 08:33:00,direct,tablet,1
1280,2024-06-07 07:15:00,email,tablet,0
3693,2024-06-17 09:31:00,ad,mobile,0
5990,2024-06-27 11:31:00,ad,mobile,0
6089,2024-06-28 07:15:00,ad,mobile,1
3364,2024-06-16 10:58:00,ad,desktop,0
2805,2024-06-13 12:18:00,search,desktop,0
7832,2024-07-05 11:52:00,search,mobile,0
7990,2024-07-05 13:39:00,social,desktop,0
7030,2024-07-01 08:07:00,ad,tablet,0
8308,2024-07-07 12:23:00,ad,desktop,0
8261,2024-07-07 16:48:00,ad,tablet,0
2875,2024-06-13 17:57:00,email,desktop,0
9565,2024-07-12 16:48:00,social,desktop,0
2492,2024-06-12 10:38:00,search,desktop,0
7524,2024-07-03 16:55:00,ad,mobile,0
2247,2024-06-11 15:14:00,ad,mobile,0
4993,2024-06-23 16:13:00,ad,desktop,0
7744,2024-07-04 12:07:00,email,mobile,0
2607,2024-06-12 11:50:00,search,mobile,1
3581,2024-06-17 17:18:00,social,mobile,0
6871,2024-07-01 15:14:00,search,tablet,0
7136,2024-07-02 13:53:00,ad,mobile,1
5933,2024-06-27 11:20:00,search,desktop,1
4530,2024-06-21 13:42:00,search,desktop,0
8280,2024-07-07 17:09:00,direct,desktop,0
5131,2024-06-23 08:32:00,ad,mobile,0
4947,2024-06-22 15:03:00,ad,desktop,0
5774,2024-06-26 10:58:00,email,mobile,0
5809,2024-06-26 13:39:00,ad,desktop,0
8555,2024-07-08 11:33:00,ad,desktop,0
108,2024-06-01 14:56:00,search,desktop,1
3374,2024-06-16 11:17:00,ad,mobile,0
8417,2024-07-07 11:15:00,email,mobile,0
4773,2024-06-22 12:38:00,search,tablet,0
3096,2024-06-15 17:19:00,search,tablet,0
7536,2024-07-03 11:51:00,ad,desktop,0
10042,2024-07-13 14:19:00,ad,mobile,1
3533,2024-06-17 11:29:00,search,tablet,0
1747,2024-06-08 07:36:00,search,mobile,0
7691,2024-07-04 07:22:00,direct,mobile,0
6562,2024-06-29 17:02:00,search,mobile,0
9014,2024-07-09 16:27:00,search,mobile,0
5034,2024-06-23 14:02:00,ad,desktop,0
1541,2024-06-07 12:00:00,search,desktop,0
2528,2024-06-12 16:51:00,social,mobile,0
6958,2024-07-01 12:18:00,email,mobile,0
1889,2024-06-09 08:31:00,ad,tablet,0
4841,2024-06-22 07:08:00,ad,mobile,0
7115,2024-07-02 12:39:00,direct,mobile,0
3329,2024-06-16 14:37:00,search,desktop,0
633,2024-06-03 15:21:00,search,desktop,0
7361,2024-07-03 11:08:00,ad,tablet,0
2115,2024-06-10 08:31:00,ad,mobile,0
7836,2024-07-05 10:28:00,search,mobile,0
71,2024-06-01 12:57:00,direct,desktop,0
798,2024-06-04 08:35:00,search,tablet,0
158,2024-06-01 12:44:00,ad,desktop,0
5350,2024-06-24 10:56:00,ad,desktop,0
9436,2024-07-11 14:40:00,direct,mobile,0
765,2024-06-04 09:43:00,ad,desktop,0
2659,2024-06-12 10:57:00,ad,mobile,0
6401,2024-06-29 09:09:00,search,desktop,0
5296,2024-06-24 11:20:00,ad,desktop,0
7608,2024-07-04 08:16:00,search,mobile,0
1182,2024-06-06 14:29:00,direct,mobile,0
7743,2024-07-04 16:50:00,ad,tablet,0
2013,2024-06-10 10:50:00,search,desktop,1
2497,2024-06-12 15:25:00,search,tablet,1
9819,2024-07-13 07:34:00,email,mobile,0
8188,2024-07-06 08:48:00,search,mobile,1
7787,2024-07-05 17:48:00,social,tablet,0
946,2024-06-05 08:46:00,search,desktop,0
3345,2024-06-16 07:24:00,search,tablet,0
5129,2024-06-23 13:52:00,search,mobile,1
4008,2024-06-19 12:25:00,ad,mobile,0
1142,2024-06-06 17:41:00,ad,mobile,0
2132,2024-06-10 13:27:00,social,tablet,0
1962,2024-06-09 14:12:00,search,tablet,1
10371,2024-07-15 11:41:00,direct,mobile,0
7593,2024-07-04 07:39:00,search,mobile,0
2282,2024-06-11 14:21:00,ad,tablet,0
8475,2024-07-07 07:40:00,ad,desktop,0
4801,2024-06-22 12:54:00,email,mobile,1
9485,2024-07-11 08:00:00,ad,mobile,0
6272,2024-06-28 07:03:00,direct,mobile,0
10091,2024-07-13 12:01:00,ad,desktop,0
5774,2024-06-26 10:58:00,email,mobile,0
10264,2024-07-14 07:05:00,ad,desktop,0
5391,2024-06-25 17:50:00,search,desktop,0
9397,2024-07-11 10:57:00,search,mobile,1
2497,2024-06-12 15:25:00,search,tablet,0
4000,2024-06-19 08:08:00,direct,mobile,0
6348,2024-06-28 16:04:00,ad,mobile,0
9200,2024-07-10 17:31:00,search,mobile,0
8158,2024-07-06 12:54:00,ad,mobile,0
2534,2024-06-12 14:12:00,ad,mobile,0
385,2024-06-02 07:42:00,search,mobile,0
2344,2024-06-11 11:45:00,ad,mobile,0
2385,2024-06-11 08:35:00,email,mobile,1
10037,2024-07-13 09:05:00,ad,desktop,0
8198,2024-07-06 13:13:00,search,mobile,0
2664,2024-06-12 09:05:00,social,mobile,0
5484,2024-06-25 07:02:00,search,tablet,0
9864,2024-07-13 09:48:00,search,mobile,0
1005,2024-06-05 12:52:00,ad,tablet,0
1323,2024-06-07 16:36:00,search,desktop,0
9628,2024-07-12 09:57:00,ad,desktop,0
2639,2024-06-12 12:38:00,ad,desktop,1
7314,2024-07-02 08:37:00,search,mobile,1
8608,2024-07-08 07:57:00,social,tablet,0
9218,2024-07-10 08:26:00,search,mobile,0
6652,2024-06-30 18:00:00,ad,mobile,0
5048,2024-06-23 17:28:00,search,desktop,0
1369,2024-06-07 12:38:00,direct,desktop,0
9267,2024-07-10 11:19:00,social,desktop,0
3102,2024-06-15 13:39:00,direct,mobile,1
443,2024-06-02 09:17:00,direct,desktop,0
7881,2024-07-05 12:23:00,direct,desktop,0
5403,2024-06-25 14:54:00,ad,tablet,1
9253,2024-07-10 14:09:00,ad,mobile,0
5864,2024-06-27 11:53:00,direct,mobile,1
8827,2024-07-09 11:20:00,direct,mobile,0
70,2024-06-01 08:15:00,search,mobile,0
440,2024-06-02 13:42:00,search,tablet,1
1306,2024-06-07 15:25:00,ad,mobile,0
3189,2024-06-15 12:24:00,direct,mobile,0
4565,2024-06-21 15:29:00,search,tablet,0
6591,2024-06-29 08:26:00,ad,mobile,1
6736,2024-06-30 09:50:00,search,desktop,0
1138,2024-06-06 09:50:00,search,mobile,0
7808,2024-07-05 13:16:00,search,desktop,0
10462,2024-07-15 13:48:00,ad,desktop,0
8235,2024-07-06 11:15:00,ad,mobile,0
112,2024-06-01 11:10:00,email,desktop,0
1927,2024-06-09 17:02:00,ad,mobile,0
6968,2024-07-01 15:15:00,ad,desktop,0
1099,2024-06-06 16:27:00,email,mobile,0
1253,2024-06-06 13:35:00,ad,mobile,0
270,2024-06-02 07:21:00,ad,mobile,0
5241,2024-06-24 15:03:00,ad,desktop,0
4621,2024-06-21 16:17:00,social,mobile,0
5211,2024-06-24 10:27:00,ad,tablet,1
2716,2024-06-13 12:24:00,ad,desktop,0
2081,2024-06-10 07:24:00,ad,desktop,0
7991,2024-07-05 09:19:00,search,mobile,0
9676,2024-07-12 17:44:00,social,mobile,0
7686,2024-07-04 08:21:00,search,mobile,0
3399,2024-06-16 09:11:00,search,tablet,0
5953,2024-06-27 16:24:00,direct,desktop,0
4873,2024-06-22 16:15:00,email,desktop,0
6122,2024-06-28 14:08:00,ad,mobile,0
4969,2024-06-23 10:08:00,search,mobile,0
529,2024-06-03 12:28:00,ad,desktop,1
622,2024-06-03 12:51:00,search,mobile,0
3661,2024-06-17 17:03:00,search,mobile,0
5921,2024-06-27 09:37:00,ad,mobile,0
10434,2024-07-15 17:51:00,ad,desktop,0
5194,2024-06-24 12:44:00,direct,mobile,0
5068,2024-06-23 16:38:00,ad,mobile,0
10467,2024-07-15 17:07:00,direct,mobile,1
5215,2024-06-24 08:59:00,ad,desktop,0
8825,2024-07-09 14:53:00,direct,desktop,0
5594,2024-06-25 11:51:00,ad,mobile,0
1543,2024-06-07 11:58:00,ad,mobile,0
2983,2024-06-14 16:51:00,search,mobile,0
982,2024-06-05 12:28:00,search,desktop,0
9507,2024-07-11 10:03:00,ad,desktop,0
10366,2024-07-15 12:53:00,ad,mobile,0
3763,2024-06-17 12:41:00,search,mobile,0
10364,2024-07-15 07:57:00,ad,mobile,0
2556,2024-06-12 17:55:00,ad,tablet,0
6339,2024-06-28 10:41:00,search,mobile,0
10253,2024-07-14 13:45:00,ad,mobile,1
5684,2024-06-26 09:24:00,ad,mobile,0
9926,2024-07-13 17:47:00,ad,desktop,1
9463,2024-07-11 13:53:00,email,mobile,0
3906,2024-06-18 11:58:00,ad,tablet,0
5388,2024-06-25 12:26:00,direct,mobile,0
3625,2024-06-17 15:52:00,search,desktop,0
3394,2024-06-16 15:08:00,social,mobile,0
5095,2024-06-23 11:10:00,search,tablet,0
3302,2024-06-16 17:30:00,search,tablet,0
4819,2024-06-22 12:20:00,ad,desktop,0
2284,2024-06-11 09:13:00,search,desktop,0
6362,2024-06-28 08:42:00,ad,mobile,0
3203,2024-06-15 10:41:00,ad,mobile,1
5370,2024-06-25 07:50:00,search,mobile,0
8024,2024-07-06 17:13:00,ad,desktop,0
355,2024-06-02 16:06:00,ad,tablet,0
750,2024-06-04 08:16:00,ad,mobile,0
4203,2024-06-19 17:37:00,ad,mobile,0
9748,2024-07-12 17:35:00,ad,mobile,0
8808,2024-07-09 11:50:00,ad,mobile,0
4213,2024-06-19 08:50:00,email,desktop,0
1324,2024-06-07 10:04:00,direct,mobile,0
653,2024-06-03 08:29:00,search,tablet,0
320,2024-06-02 10:46:00,search,mobile,0
4131,2024-06-19 08:44:00,search,mobile,0
1726,2024-06-08 11:54:00,direct,mobile,0
123,2024-06-01 15:53:00,search,mobile,0
1900,2024-06-09 10:28:00,direct,mobile,0
3720,2024-06-17 14:40:00,ad,mobile,0
5832,2024-06-26 10:47:00,search,desktop,0
8251,2024-07-07 13:20:00,direct,mobile,0
5600,2024-06-25 07:40:00,ad,mobile,0
10104,2024-07-14 15:08:00,ad,mobile,0
7356,2024-07-02 10:45:00,ad,desktop,0
2890,2024-06-13 07:08:00,ad,mobile,0
3833,2024-06-18 10:34:00,ad,mobile,0
413,2024-06-02 16:24:00,ad,desktop,0
3536,2024-06-17 13:20:00,ad,desktop,0
1502,2024-06-07 10:45:00,ad,mobile,0
8076,2024-07-06 10:19:00,email,mobile,0
657,2024-06-03 16:05:00,ad,mobile,0
6955,2024-07-01 16:04:00,search,tablet,0
5190,2024-06-24 12:10:00,search,mobile,0
488,2024-06-02 17:56:00,search,mobile,0
4403,2024-06-20 17:02:00,search,desktop,0
8537,2024-07-08 17:51:00,direct,mobile,0
535,2024-06-03 16:10:00,search,desktop,1
6651,2024-06-30 09:50:00,email,mobile,0
833,2024-06-04 10:53:00,ad,tablet,1
641,2024-06-03 11:55:00,ad,mobile,1
7019,2024-07-01 12:03:00,ad,mobile,1
8510,2024-07-07 16:07:00,search,mobile,0
6867,2024-06-30 08:01:00,direct,mobile,0
8029,2024-07-06 11:30:00,ad,mobile,0
5489,2024-06-25 15:34:00,direct,mobile,0
64,2024-06-01 13:53:00,ad,desktop,0
4130,2024-06-19 14:44:00,search,desktop,0
8723,2024-07-08 12:41:00,email,desktop,0
1975,2024-06-09 11:28:00,email,mobile,0
8767,2024-07-08 16:09:00,search,desktop,0
8201,2024-07-06 16:31:00,email,desktop,0
8415,2024-07-07 17:39:00,email,desktop,0
8830,2024-07-09 10:05:00,direct,desktop,0
4549,2024-06-21 08:36:00,search,mobile,0
1133,2024-06-06 09:45:00,search,mobile,1
8045,2024-07-06 17:09:00,ad,mobile,0
1323,2024-06-07 16:36:00,search,desktop,0
4785,2024-06-22 07:16:00,ad,desktop,0
6737,2024-06-30 10:10:00,direct,mobile,0
7678,2024-07-04 07:33:00,ad,mobile,0
5743,2024-06-26 08:41:00,search,mobile,0
4589,2024-06-21 08:30:00,ad,mobile,0
310,2024-06-02 10:36:00,direct,desktop,0
3201,2024-06-15 11:40:00,ad,mobile,0
4779,2024-06-22 07:58:00,ad,desktop,0
9992,2024-07-13 12:24:00,ad,mobile,0
10126,2024-07-14 12:10:00,direct,mobile,0
2531,2024-06-12 09:01:00,email,mobile,1
1561,2024-06-07 07:41:00,ad,mobile,1
471,2024-06-02 11:40:00,ad,mobile,1
2491,2024-06-12 09:05:00,ad,desktop,0
3780,2024-06-17 13:54:00,email,mobile,0
8369,2024-07-07 16:49:00,ad,mobile,0
2727,2024-06-13 10:04:00,direct,mobile,0
1784,2024-06-08 10:09:00,ad,tablet,0
5338,2024-06-24 11:25:00,search,tablet,0
111,2024-06-01 12:17:00,ad,mobile,0
3889,2024-06-18 13:49:00,social,mobile,0
6416,2024-06-29 13:46:00,ad,desktop,0
9579,2024-07-12 16:38:00,search,mobile,0
4541,2024-06-21 16:23:00,ad,mobile,0
6597,2024-06-29 07:52:00,email,desktop,0
7950,2024-07-05 15:29:00,email,mobile,0
7590,2024-07-04 15:30:00,ad,desktop,0
63,2024-06-01 10:10:00,ad,mobile,0
225,2024-06-01 11:31:00,search,desktop,1
982,2024-06-05 12:28:00,search,desktop,0
1122,2024-06-06 12:07:00,ad,desktop,0
882,2024-06-05 11:14:00,ad,desktop,0
